date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:15:05	13496/13496	---M--	200	added ('OK')	image/png	etag:%22bd5abce7f3818738%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-11.png?resize=939%2C275	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-113784.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:05	18259/18259	---M--	200	added ('OK')	image/png	etag:%228754d3d02c603517%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-12.png?resize=927%2C325	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-12e1a2.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:06	14084/14084	---M--	200	added ('OK')	image/png	etag:%22a3d998ebf7a3bc0a%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-13.png?resize=927%2C233	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-13606b.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:06	13648/13648	---M--	200	added ('OK')	image/png	etag:%22e03f64ec35d2d25c%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-14.png?resize=929%2C235	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-14a45d.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:06	10677/10677	---M--	200	added ('OK')	image/png	etag:%2264954b72a0cdb386%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-15.png?resize=931%2C231	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-15f9f2.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:06	23130/23130	---M--	200	added ('OK')	image/png	etag:%22503b7b33f411b7c9%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-16.png?resize=931%2C395	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-161fce.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:06	12925/12925	---M--	200	added ('OK')	image/png	etag:%226e87a8967f480b58%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-17.png?resize=927%2C231	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-173788.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:07	11602/11602	---M--	200	added ('OK')	image/png	etag:%22b07e1d39216c441d%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-18.png?resize=933%2C237	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-18db7c.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:07	15570/15570	---M--	200	added ('OK')	image/png	etag:%221e64f1c3f57f932b%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-19.png?resize=931%2C269	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-192b0d.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:07	2639/2639	---M--	200	added ('OK')	image/png	etag:%2281a33e3c429c0746%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/Table-1.png?resize=789%2C87	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/Table-1a419.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:07	19404/19404	---M--	200	added ('OK')	image/png	etag:%22c4ba48d1a0325fe7%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-01.png?resize=931%2C389	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-017fe4.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:08	14843/14843	---M--	200	added ('OK')	image/png	etag:%22f36a3c0ec4eaa405%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-03.png?resize=921%2C229	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-031d70.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:08	14882/14882	---M--	200	added ('OK')	image/png	etag:%22bcaace28e87bc3ac%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-04.png?resize=927%2C267	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-041e39.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:08	16148/16148	---M--	200	added ('OK')	image/png	etag:%22ed3305182e63f3d4%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-05.png?resize=925%2C265	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-05386b.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:08	14548/14548	---M--	200	added ('OK')	image/png	etag:%22f78bdf4ccaa8107e%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-06.png?resize=933%2C233	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-0607a5.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:09	22534/22534	---M--	200	added ('OK')	image/png	etag:%221ce0e964d7fbc537%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-07.png?resize=925%2C341	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-07eef2.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:09	13894/13894	---M--	200	added ('OK')	image/png	etag:%22abc7232dd2e881cb%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-08.png?resize=933%2C269	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-080aec.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:09	15410/15410	---M--	200	added ('OK')	image/png	etag:%2299f6caf8b0a4f104%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-09.png?resize=931%2C325	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-09eada.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:09	11603/11603	---M--	200	added ('OK')	image/png	etag:%22bce34db49c5a182b%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-10.png?resize=927%2C269	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-10990b.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:09	18843/18843	---M--	200	added ('OK')	image/png	etag:%2227def263c9c0be20%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-12.png?resize=931%2C391	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-123223.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:10	12027/12027	---M--	200	added ('OK')	image/png	etag:%2249f24dec0d00cb33%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-13.png?resize=925%2C227	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-13a62b.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:10	10809/10809	---M--	200	added ('OK')	image/png	etag:%22f8bd2ab42498f7c7%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-14.png?resize=925%2C227	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-14a62b.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:10	12619/12619	---M--	200	added ('OK')	image/png	etag:%2296ade7b6bcfb9220%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-15.png?resize=923%2C231	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-159220.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:10	11765/11765	---M--	200	added ('OK')	image/png	etag:%22e32763ac948cd87b%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-16.png?resize=931%2C269	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-162b0d.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:11	13907/13907	---M--	200	added ('OK')	image/png	etag:%2236c6182cfa7812ce%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-17.png?resize=929%2C235	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-17a45d.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:11	12423/12423	---M--	200	added ('OK')	image/png	etag:%2296f8667a8c8be939%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-18.png?resize=927%2C265	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-18b3f0.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:11	13795/13795	---M--	200	added ('OK')	image/png	etag:%22df9dbb90828822a8%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-19.png?resize=929%2C235	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-19a45d.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:11	11824/11824	---M--	200	added ('OK')	image/png	etag:%220cf5f87bfa3ab2c0%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-20.png?resize=929%2C273	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-20a3b8.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:11	13785/13785	---M--	200	added ('OK')	image/png	etag:%223af2f9aef458b577%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-21.png?resize=927%2C233	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-21606b.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:12	15713/15713	---M--	200	added ('OK')	image/png	etag:%22c8338a9e2cf59b58%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-22.png?resize=929%2C269	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-2291c2.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:12	14001/14001	---M--	200	added ('OK')	image/png	etag:%22f42ba10bda05e35f%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-23.png?resize=925%2C233	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-239606.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:12	15241/15241	---M--	200	added ('OK')	image/png	etag:%22f43873f22ded0c27%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-24.png?resize=929%2C265	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-24e3d0.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:12	14490/14490	---M--	200	added ('OK')	image/png	etag:%2205e6e4eabea7e796%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-25.png?resize=933%2C235	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-257cbb.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:13	15146/15146	---M--	200	added ('OK')	image/png	etag:%22a7930c7eed7f754d%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-26.png?resize=923%2C265	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-264d48.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:13	16008/16008	---M--	200	added ('OK')	image/png	etag:%225f80c82adb55f347%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-27.png?resize=927%2C269	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-27990b.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:13	13539/13539	---M--	200	added ('OK')	image/png	etag:%22f05018f10bf98903%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-28.png?resize=927%2C235	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-2837ca.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:13	14723/14723	---M--	200	added ('OK')	image/png	etag:%2236af7ec6512c62a0%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-29.png?resize=927%2C231	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-293788.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:14	13395/13395	---M--	200	added ('OK')	image/png	etag:%22fa8744b467dc3f3d%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-30.png?resize=927%2C231	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-303788.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:14	14152/14152	---M--	200	added ('OK')	image/png	etag:%22edbf21d66459c62e%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-31.png?resize=927%2C237	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-313fd5.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:14	15440/15440	---M--	200	added ('OK')	image/png	etag:%22fefbaf72b01231c3%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-32.png?resize=925%2C267	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-32b766.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:14	13011/13011	---M--	200	added ('OK')	image/png	etag:%22149a9f2982debc65%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-33.png?resize=931%2C271	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-33083f.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:15	13055/13055	---M--	200	added ('OK')	image/png	etag:%2248da0f6f43d7985a%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-34.png?resize=929%2C229	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-342c46.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:15	12531/12531	---M--	200	added ('OK')	image/png	etag:%226403f8f90ac11b70%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-35.png?resize=931%2C223	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-35b2b3.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:15	18965/18965	---M--	200	added ('OK')	image/png	etag:%227e6722fdb1b29661%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-36.png?resize=927%2C319	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-36c580.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:15	14066/14066	---M--	200	added ('OK')	image/png	etag:%223d3ac6fafacc8fba%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-37.png?resize=925%2C231	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-37eadf.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:16	12425/12425	---M--	200	added ('OK')	image/png	etag:%227873d7b6127ba455%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-38.png?resize=925%2C229	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-384721.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:16	13466/13466	---M--	200	added ('OK')	image/png	etag:%228fd42f16c7833472%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-39.png?resize=927%2C227	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-396429.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:16	15422/15422	---M--	200	added ('OK')	image/png	etag:%2284906c8f5159c207%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-40.png?resize=927%2C267	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2011-401e39.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:16	41464/41464	---M--	200	added ('OK')	image/png	etag:%2240d276b28428168b%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-01.png?resize=921%2C659	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-013e0d.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:17	11757/11757	---M--	200	added ('OK')	image/png	etag:%224189d381c814aea0%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-02.png?resize=929%2C231	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-026442.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:17	17908/17908	---M--	200	added ('OK')	image/png	etag:%227f661a3a6854a969%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-03.png?resize=925%2C343	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-03f745.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:17	18565/18565	---M--	200	added ('OK')	image/png	etag:%222b059c8361916c22%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-04.png?resize=927%2C323	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-048325.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:17	17101/17101	---M--	200	added ('OK')	image/png	etag:%229758c318f15433a7%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-05.png?resize=929%2C325	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-05644d.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:17	11292/11292	---M--	200	added ('OK')	image/png	etag:%2225249d4b287aa737%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-06.png?resize=929%2C231	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-066442.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:18	13259/13259	---M--	200	added ('OK')	image/png	etag:%22d17f7ab2f55c5475%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-07.png?resize=933%2C233	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-0707a5.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:18	13269/13269	---M--	200	added ('OK')	image/png	etag:%2211aeea2b32038b1b%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-08.png?resize=929%2C233	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-0809f9.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:18	11875/11875	---M--	200	added ('OK')	image/png	etag:%2225ceac70a6b0d75b%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-09.png?resize=925%2C233	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-099606.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:18	14555/14555	---M--	200	added ('OK')	image/png	etag:%22dd0a49307625d632%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-10.png?resize=927%2C253	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-10fb9c.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:19	13769/13769	---M--	200	added ('OK')	image/png	etag:%22a24f07d9578165d2%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-11.png?resize=925%2C229	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-114721.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:19	13904/13904	---M--	200	added ('OK')	image/png	etag:%2278fc77fd89cf906a%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-12.png?resize=927%2C233	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-12606b.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:19	14306/14306	---M--	200	added ('OK')	image/png	etag:%22d78aa3dd004081ff%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-13.png?resize=927%2C231	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-133788.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:19	13142/13142	---M--	200	added ('OK')	image/png	etag:%22992242ff48788fa5%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-14.png?resize=923%2C227	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-141cc1.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:20	14197/14197	---M--	200	added ('OK')	image/png	etag:%2274da5574cfc47a82%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-15.png?resize=923%2C231	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-159220.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:20	39443/39443	---M--	200	added ('OK')	image/png	etag:%228d4ea57fcc6b12b6%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-16.png?resize=925%2C745	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-16bda9.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:20	12454/12454	---M--	200	added ('OK')	image/png	etag:%2233bea000a050aea1%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-17.png?resize=923%2C231	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-179220.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:20	13361/13361	---M--	200	added ('OK')	image/png	etag:%22dab532861628c034%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-18.png?resize=929%2C233	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-1809f9.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:20	12653/12653	---M--	200	added ('OK')	image/png	etag:%2221085b7fd8d6adda%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-19.png?resize=929%2C229	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-192c46.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:21	9200/9200	---M--	200	added ('OK')	image/png	etag:%2208ecf958893966f6%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-20.png?resize=931%2C229	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-20edfe.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:21	12410/12410	---M--	200	added ('OK')	image/png	etag:%220fb4fab95f93b0c6%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-21.png?resize=927%2C231	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-213788.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:21	11175/11175	---M--	200	added ('OK')	image/png	etag:%22442fae2c1520b518%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-22.png?resize=925%2C227	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2012-22a62b.png	(from http://dontdumbbesmart.com/amazon-journey/)
